#Data of CPU Clock Frequency
#Sr No	CPU Speed
0	800000
1	800000
2	800000
3	800000
4	800000
5	800000
6	800000
7	800000
8	800000
9	816375
10	821750
11	809125
12	800000
13	800000
14	800000
15	800000
16	800000
17	800000
18	806750
19	812125
20	800000
21	800000
22	800000
23	800000
24	800000
25	800000
26	800000
27	800000
28	844625
29	812500
30	900000
31	900000
32	918125
33	800000
34	799750
35	800000
36	799875
37	800000
38	802875
39	867750
40	890250
41	942375
42	835000
43	800000
44	806125
45	800000
46	800000
47	800000
48	915375
49	900000
50	829375
51	825500
52	830375
53	900000
54	919875
55	820125
56	800000
57	800000
58	800000
59	1000000
60	900000
61	800000
62	800000
63	800000
64	800000
65	800000
66	800000
67	800000
68	800000
69	800000
70	900000
71	800000
72	900000
73	800000
74	800000
75	800000
76	800000
77	800000
78	800000
79	800000
80	800000
81	800000
82	800000
83	800125
84	800000
85	800000
86	800000
87	800000
88	800000
89	800000
90	800000
91	800000
92	800000
93	855375
94	800000
95	800000
96	800000
97	800000
98	800000
99	800000
100	800000
101	800000
102	800000
103	845750
104	900000
105	900000
106	800000
107	800000
108	800000
109	800000
110	800000
111	800000
112	800000
113	800000
114	800000
115	845250
116	866625
117	900000
118	900000
119	800000
120	800000
121	800000
122	799875
123	800000
124	799875
125	800000
126	799875
127	800125
128	809750
129	811125
130	800000
131	899125
132	834750
133	800000
134	800000
135	800000
136	799875
137	800000
138	799875
139	799875
140	800000
141	799875
142	800000
143	799875
144	800000
145	800000
146	800000
147	903125
148	879000
149	800000
150	800000
151	800000
152	800000
153	800000
154	800000
155	800000
156	800000
157	800000
158	800000
159	800000
160	800000
161	800125
162	800000
163	800000
164	1000000
165	1000000
166	864875
167	800000
168	800000
169	800000
170	800000
171	800000
172	800000
173	800000
174	800000
175	800000
176	800000
177	800125
178	800000
179	800000
180	800000
181	800000
182	800000
183	800000
184	800000
185	800125
186	908875
187	910625
188	1000000
189	918125
190	1000000
191	1000000
192	896125
193	800000
194	800000
195	800000
196	800000
197	800000
198	800000
199	800000
200	800000
201	800000
202	800000
203	800000
204	800000
205	800000
206	800000
207	800000
208	800000
209	800000
210	800000
211	800000
212	800000
213	800000
214	800000
215	800000
216	800000
217	800000
218	800000
219	800000
220	800000
221	800000
222	800000
223	800000
224	800000
225	799875
226	800000
227	800000
228	900000
229	874875
230	946750
231	905000
232	969375
233	1000000
234	1000000
235	903875
236	945375
237	941625
238	902125
239	995625
240	968500
241	971000
242	958750
243	889750
244	834250
245	799875
246	800000
247	799875
248	800000
249	800000
250	799875
251	800000
252	800000
253	800000
254	800000
255	800000
256	800000
257	800000
258	799875
259	800000
260	800000
261	800000
262	800000
263	800000
264	800000
265	800000
266	800000
267	800000
268	800125
269	800000
270	800000
271	800000
272	800000
273	800000
274	800000
275	800000
276	800000
277	800000
278	800000
279	800000
280	800000
281	800000
282	800000
283	800000
284	800000
285	800000
286	800000
287	800000
288	800000
289	800000
290	800000
291	800125
292	800125
293	800000
294	800000
295	800000
296	800000
297	800000
298	800000
299	800125
300	800000
301	800125
302	800000
303	800000
304	800000
305	800000
306	800000
307	800125
308	800125
309	811125
310	800000
311	800000
312	800000
313	877375
314	868500
315	850875
316	844375
317	894000
318	899750
319	836500
320	800000
321	900125
322	900125
323	900000
324	1000000
325	928250
326	1000000
327	1012000
328	828375
329	934000
330	1000000
331	991500
332	1000000
333	991750
334	1000000
335	978500
336	985000
337	990750
338	963750
339	941125
340	958500
341	1000125
342	899875
343	908750
344	1000000
345	978375
346	910250
347	970625
348	1000000
349	951750
350	836500
351	928875
352	1000000
353	1000125
354	941125
355	900000
356	800125
357	900125
358	1000125
359	800375
360	800000
361	800000
362	800000
363	800000
364	800000
365	800000
366	800000
367	800000
368	800000
369	800000
370	800000
371	800000
372	800000
373	800000
374	800000
375	800000
376	800000
377	800000
378	800000
379	800000
380	800000
381	800000
382	800000
383	799875
384	800000
385	800000
386	800000
387	800000
388	800000
389	800000
390	800000
391	800000
392	800000
393	800000
394	800000
395	800000
396	800000
397	800000
398	800000
399	800000
400	800000
401	800000
402	800000
403	800000
404	800000
405	800000
406	799875
407	800125
408	799875
409	800000
410	800000
411	800000
412	800000
413	800000
414	800000
415	800000
416	800000
417	800000
418	800000
419	800000
420	800000
421	800000
422	800000
423	800000
424	800000
425	800000
426	800000
427	800000
428	800000
429	800000
430	800000
431	800000
432	800000
433	800000
434	800000
435	800125
436	800125
437	800000
438	800000
439	800000
440	800000
441	800000
442	800000
443	800000
444	800000
445	800000
446	800000
447	800000
448	800000
449	800000
450	800000
451	800000
452	800000
453	800000
454	799875
455	800000
456	800000
457	800000
458	800000
459	799875
460	800000
461	799875
462	800125
463	799875
464	800125
465	800000
466	800000
467	800000
468	800000
469	800000
470	800000
471	800000
472	800000
473	800000
474	800000
475	800000
476	800000
477	800000
478	800000
479	800000
480	800000
